# Date of Experiment: 18/08/2014
# measurement starttime: 15:56  

# Laser Diode Status

# Laser Diode Operating Hours (h): 30088.300000
# Laser Diode Current (A): 13.980000

# results thermal calibration: 

# AOD detector vertical offset:  -0.086640
# AOD detector horizontal offset: -0.058736
# AOD vertical trap stiffness (pN/nm): 0.040178
# AOD horizontal trap stiffness (pN/nm): 0.071868
# AOD vertical OLS (V/nm): 0.000498
# AOD horizontal OLS (V/nm): 0.000616
# PM detector vertical offset:  -0.288765
# PM detector horizontal offset: -0.049036
# PM vertical trap stiffness (pN/nm): 0.071807
# PM horizontal trap stiffness (pN/nm): 0.092592
# PM vertical OLS (V/nm): 0.000573
# PM horizontal OLS (V/nm): 0.000737
# PM bead diameter (um): 2.100000
# AOD bead diameter (um): 2.100000
# Viscosity (pN s / nm^2): 1.148727E-9

# sample rate (Hz): 10000
# number of samples: 10
# rate of while-loop(Hz):  1000
# dt (s): 0.00100
# data averaged to while-loop: FALSE


                                                                                                                              
# start of measurement (iteration) : 11143987
# end of measurement (iteration) : 11234731
# duration of measurement(s): 91
# errors: 0	0	0	0	0

                                                  
PMxdiff (V)	  PMydiff (V)	  PMxsum (V)	 AODxdiff (V)	 AODydiff (V)	  AODxsum (V)	  FBxsum (V)	 xdist (nm) 	 ydist (nm)  	  FBx (V) 	 FBy (V)	 PMsensorx (V)	 PMsensory (V)	 TrackingReferenceTime
-0.048289	-0.290396	2.596777	-0.064041	-0.083089	3.136886	0.721356	-0.000171	3000.000727	-0.069413	-0.159971	4.764104	5.934580	251937796.000000
-0.045779	-0.290141	2.596921	-0.054921	-0.082250	3.135815	0.721468	-0.000171	3000.000727	-0.071531	-0.159931	4.764416	5.934572	251937796.000000
-0.052189	-0.288774	2.596001	-0.058542	-0.084408	3.138548	0.721907	-0.000171	3000.000727	-0.070269	-0.160698	4.764512	5.934580	251937796.000000
-0.049871	-0.288430	2.597784	-0.056256	-0.087093	3.141026	0.721220	-0.000171	3000.000727	-0.070644	-0.161673	4.764504	5.934652	251937796.000000
-0.049527	-0.284362	2.598032	-0.054466	-0.088916	3.140730	0.721468	-0.000171	3000.000727	-0.068782	-0.159483	4.764496	5.934692	251937796.000000
-0.051270	-0.286024	2.598399	-0.058143	-0.095038	3.138372	0.722099	-0.000171	3000.000727	-0.068238	-0.160754	4.764352	5.934668	251937796.000000
-0.045427	-0.289061	2.594938	-0.064497	-0.088892	3.133177	0.721516	-0.000171	3000.000727	-0.068894	-0.160930	4.764408	5.934684	251937796.000000
-0.045139	-0.289581	2.596921	-0.057543	-0.090282	3.132354	0.721660	-0.000171	3000.000727	-0.067927	-0.159739	4.764160	5.934588	251937796.000000
-0.048576	-0.291547	2.596841	-0.058238	-0.088620	3.134592	0.721292	-0.000171	3000.000727	-0.066736	-0.159987	4.763992	5.934580	251937796.000000
-0.049687	-0.288798	2.598255	-0.058406	-0.090075	3.139076	0.721788	-0.000171	3000.000727	-0.067943	-0.161154	4.764056	5.934469	251937796.000000
-0.049504	-0.292826	2.598287	-0.063010	-0.083345	3.141705	0.721564	-0.000171	3000.000727	-0.065625	-0.159651	4.763617	5.934516	251937796.000000
-0.052685	-0.288462	2.600605	-0.060540	-0.085191	3.142081	0.722707	-0.000171	3000.000727	-0.065705	-0.160802	4.763857	5.934477	251937796.000000
-0.050870	-0.291811	2.600270	-0.059605	-0.087805	3.142097	0.722659	-0.000171	3000.000727	-0.066640	-0.160267	4.764376	5.934453	251937796.000000
-0.048145	-0.291883	2.598032	-0.061755	-0.084935	3.137077	0.721812	-0.000171	3000.000727	-0.068214	-0.160850	4.764352	5.934588	251937796.000000
-0.045523	-0.286776	2.597896	-0.059214	-0.088484	3.132634	0.721684	-0.000171	3000.000727	-0.066680	-0.161306	4.763896	5.934620	251937796.000000
-0.050383	-0.286152	2.596985	-0.054474	-0.090354	3.132018	0.721899	-0.000171	3000.000727	-0.067855	-0.160906	4.763944	5.934676	251937796.000000
-0.047785	-0.288086	2.596649	-0.059909	-0.086454	3.134176	0.721204	-0.000171	3000.000727	-0.067767	-0.160323	4.764096	5.934612	251937796.000000
-0.051941	-0.284058	2.599103	-0.055097	-0.088500	3.136126	0.721931	-0.000171	3000.000727	-0.068638	-0.160826	4.764696	5.934628	251937796.000000
-0.048712	-0.287839	2.597168	-0.060436	-0.087117	3.139028	0.721220	-0.000171	3000.000727	-0.069789	-0.160147	4.764456	5.934540	251937796.000000
-0.047497	-0.288326	2.595506	-0.058718	-0.085798	3.138612	0.722147	-0.000171	3000.000727	-0.069885	-0.160946	4.764168	5.934293	251937796.000000
-0.049216	-0.289821	2.598839	-0.058950	-0.083233	3.140570	0.721644	-0.000171	3000.000727	-0.068838	-0.161234	4.764208	5.934508	251937796.000000
-0.052021	-0.286887	2.597152	-0.060389	-0.087677	3.135567	0.720988	-0.000171	3000.000727	-0.071811	-0.161562	4.763944	5.934437	251937796.000000
-0.047737	-0.291172	2.596729	-0.061531	-0.086877	3.130715	0.721676	-0.000171	3000.000727	-0.071739	-0.160618	4.763409	5.934596	251937796.000000
-0.050878	-0.292251	2.597224	-0.061132	-0.085623	3.133289	0.721780	-0.000171	3000.000727	-0.068654	-0.159707	4.764040	5.934540	251937796.000000
-0.046107	-0.288254	2.596681	-0.059813	-0.085151	3.136798	0.722243	-0.000171	3000.000727	-0.068910	-0.159867	4.764528	5.934532	251937796.000000
-0.047154	-0.287958	2.599926	-0.063098	-0.089827	3.139371	0.722211	-0.000171	3000.000727	-0.068502	-0.160355	4.764096	5.934524	251937796.000000
-0.049104	-0.285673	2.597360	-0.056696	-0.089219	3.139275	0.721332	-0.000171	3000.000727	-0.068894	-0.160650	4.763880	5.934572	251937796.000000
-0.047313	-0.287143	2.597160	-0.060732	-0.086278	3.139363	0.721931	-0.000171	3000.000727	-0.068183	-0.160307	4.764104	5.934596	251937796.000000
-0.054243	-0.287639	2.599814	-0.058798	-0.088940	3.138093	0.721348	-0.000171	3000.000727	-0.068846	-0.160131	4.764344	5.934421	251937796.000000
-0.051709	-0.288486	2.598615	-0.058678	-0.087845	3.132218	0.721500	-0.000171	3000.000727	-0.068390	-0.160810	4.764056	5.934317	251937796.000000
-0.047250	-0.288166	2.597280	-0.060596	-0.089347	3.131155	0.721644	-0.000171	3000.000727	-0.068206	-0.161601	4.763601	5.934357	251937796.000000
-0.042366	-0.294017	2.596785	-0.062459	-0.085599	3.133697	0.722195	-0.000171	3000.000727	-0.066616	-0.160115	4.763649	5.934516	251937796.000000
-0.046714	-0.288070	2.600326	-0.055665	-0.083313	3.137981	0.722323	-0.000171	3000.000727	-0.066784	-0.161506	4.763521	5.934421	251937796.000000
-0.047034	-0.288854	2.598551	-0.058414	-0.086342	3.137397	0.721915	-0.000171	3000.000727	-0.066080	-0.160842	4.763928	5.934564	251937796.000000
-0.049464	-0.289077	2.598263	-0.055993	-0.085095	3.138620	0.722195	-0.000171	3000.000727	-0.067567	-0.160514	4.763817	5.934596	251937796.000000
-0.044956	-0.292898	2.599550	-0.063721	-0.087797	3.142584	0.721676	-0.000171	3000.000727	-0.067719	-0.160874	4.764000	5.934500	251937796.000000
-0.046914	-0.292586	2.597928	-0.061052	-0.087773	3.138292	0.722587	-0.000171	3000.000727	-0.067135	-0.160618	4.764024	5.934724	251937796.000000
-0.048113	-0.288294	2.598279	-0.058079	-0.086342	3.137629	0.721244	-0.000171	3000.000727	-0.069230	-0.159491	4.764032	5.934740	251937796.000000
-0.043405	-0.291691	2.598719	-0.056552	-0.091537	3.135990	0.722611	-0.000171	3000.000727	-0.069613	-0.159595	4.764136	5.934724	251937796.000000
-0.046930	-0.285721	2.600493	-0.053723	-0.087501	3.136006	0.721724	-0.000171	3000.000727	-0.071723	-0.161482	4.763857	5.934508	251937796.000000
-0.049831	-0.286999	2.599606	-0.054993	-0.085798	3.136670	0.721284	-0.000171	3000.000727	-0.070069	-0.160818	4.764144	5.934588	251937796.000000
-0.050814	-0.288630	2.599686	-0.055681	-0.087381	3.136550	0.720573	-0.000171	3000.000727	-0.070381	-0.161482	4.764232	5.934564	251937796.000000
-0.044484	-0.282755	2.598527	-0.055665	-0.094766	3.140115	0.721404	-0.000171	3000.000727	-0.070916	-0.160554	4.763729	5.934668	251937796.000000
-0.043765	-0.286656	2.596033	-0.055689	-0.090362	3.140850	0.721188	-0.000171	3000.000727	-0.069533	-0.160986	4.764368	5.934580	251937796.000000
-0.050870	-0.291947	2.597256	-0.062610	-0.085926	3.141298	0.721636	-0.000171	3000.000727	-0.068870	-0.160626	4.764768	5.934469	251937796.000000
-0.048313	-0.285249	2.599590	-0.060764	-0.085759	3.137677	0.722003	-0.000171	3000.000727	-0.069549	-0.161370	4.764448	5.934612	251937796.000000
-0.050950	-0.289869	2.598671	-0.058023	-0.084400	3.135431	0.721572	-0.000171	3000.000727	-0.069030	-0.161050	4.764032	5.934708	251937796.000000
-0.053748	-0.293330	2.599071	-0.051996	-0.084504	3.131826	0.721108	-0.000171	3000.000727	-0.068470	-0.161418	4.764224	5.934524	251937796.000000
-0.046890	-0.289093	2.598367	-0.056008	-0.085079	3.135167	0.721756	-0.000171	3000.000727	-0.067887	-0.160674	4.764216	5.934548	251937796.000000
-0.052285	-0.292866	2.596393	-0.060269	-0.089107	3.136718	0.722523	-0.000171	3000.000727	-0.066032	-0.158604	4.764272	5.934429	251937796.000000
-0.048193	-0.290548	2.596761	-0.057255	-0.090738	3.142097	0.722531	-0.000171	3000.000727	-0.067751	-0.160107	4.763928	5.934572	251937796.000000
-0.050726	-0.292882	2.596649	-0.062347	-0.082769	3.141394	0.722163	-0.000171	3000.000727	-0.065697	-0.159324	4.763617	5.934572	251937796.000000
-0.049719	-0.294065	2.596177	-0.060820	-0.087645	3.139611	0.722147	-0.000171	3000.000727	-0.067215	-0.160347	4.764144	5.934604	251937796.000000
-0.054155	-0.291331	2.597096	-0.056624	-0.083481	3.134943	0.722259	-0.000171	3000.000727	-0.066784	-0.160107	4.763841	5.934437	251937796.000000
-0.056297	-0.286240	2.595394	-0.058926	-0.086686	3.129972	0.721955	-0.000171	3000.000727	-0.067767	-0.160906	4.763992	5.934540	251937796.000000
-0.054211	-0.284841	2.590103	-0.054258	-0.084096	3.121667	0.721804	-0.000171	3000.000727	-0.067048	-0.161146	4.763865	5.934716	251937796.000000
-0.044652	-0.282923	2.595290	-0.059325	-0.089947	3.135783	0.723338	-0.000171	3000.000727	-0.069477	-0.160115	4.764048	5.934596	251937796.000000
-0.045603	-0.291307	2.595546	-0.056808	-0.087037	3.139036	0.722435	-0.000171	3000.000727	-0.068830	-0.159843	4.764200	5.934652	251937796.000000
-0.045092	-0.288870	2.595530	-0.055945	-0.082058	3.139963	0.721780	-0.000171	3000.000727	-0.071547	-0.162041	4.764472	5.934684	251937796.000000
-0.045275	-0.288606	2.597440	-0.061124	-0.079660	3.139787	0.721492	-0.000171	3000.000727	-0.070325	-0.160738	4.764584	5.934740	251937796.000000
-0.047473	-0.286848	2.596409	-0.056504	-0.086893	3.135687	0.721340	-0.000171	3000.000727	-0.070133	-0.161282	4.764328	5.934596	251937796.000000
-0.052996	-0.288374	2.597800	-0.059357	-0.086718	3.132897	0.721116	-0.000171	3000.000727	-0.069693	-0.160530	4.764384	5.934508	251937796.000000
-0.049839	-0.289030	2.597536	-0.059477	-0.083856	3.130364	0.721396	-0.000171	3000.000727	-0.071795	-0.160562	4.764568	5.934652	251937895.000000
-0.046522	-0.290932	2.598343	-0.055873	-0.083968	3.134288	0.720709	-0.000171	3000.000727	-0.071316	-0.160786	4.764464	5.934676	251937895.000000
-0.047625	-0.290564	2.598447	-0.060428	-0.084775	3.137813	0.722531	-0.000171	3000.000727	-0.069909	-0.160634	4.764440	5.934612	251937895.000000
-0.051358	-0.291507	2.599055	-0.060253	-0.081219	3.140586	0.723098	-0.000171	3000.000727	-0.069190	-0.160682	4.764216	5.934429	251937895.000000
-0.049008	-0.291539	2.597864	-0.062187	-0.085846	3.141082	0.722011	-0.000171	3000.000727	-0.069893	-0.161234	4.763952	5.934620	251937895.000000
-0.051949	-0.290860	2.598695	-0.061627	-0.081426	3.138292	0.721252	-0.000171	3000.000727	-0.067607	-0.160219	4.763721	5.934445	251937895.000000
-0.045899	-0.294177	2.596985	-0.055441	-0.087573	3.133776	0.721012	-0.000171	3000.000727	-0.069821	-0.161865	4.763968	5.934493	251937895.000000
-0.055290	-0.285385	2.597041	-0.058510	-0.084576	3.128701	0.720525	-0.000171	3000.000727	-0.068127	-0.161026	4.764192	5.934564	251937895.000000
-0.053476	-0.286416	2.597704	-0.062019	-0.081059	3.131267	0.722147	-0.000171	3000.000727	-0.066800	-0.161090	4.763609	5.934692	251937895.000000
-0.054643	-0.290061	2.599334	-0.051533	-0.085479	3.137141	0.722659	-0.000171	3000.000727	-0.067399	-0.160690	4.763809	5.934453	251937895.000000
-0.050870	-0.290844	2.598207	-0.055121	-0.088316	3.138484	0.722363	-0.000171	3000.000727	-0.065721	-0.160275	4.763960	5.934508	251937895.000000
-0.052900	-0.293186	2.598663	-0.058159	-0.088684	3.141481	0.721716	-0.000171	3000.000727	-0.066032	-0.160506	4.764056	5.934493	251937895.000000
-0.046810	-0.289837	2.599175	-0.059757	-0.083529	3.140890	0.721372	-0.000171	3000.000727	-0.066360	-0.160626	4.764128	5.934604	251937895.000000
-0.053284	-0.292059	2.596697	-0.057767	-0.085870	3.136918	0.721572	-0.000171	3000.000727	-0.068366	-0.160379	4.764264	5.934636	251937895.000000
-0.048169	-0.290172	2.597640	-0.057008	-0.082418	3.135311	0.721923	-0.000171	3000.000727	-0.067831	-0.160459	4.764376	5.934676	251937895.000000
-0.050830	-0.288566	2.599718	-0.061332	-0.086718	3.132314	0.722315	-0.000171	3000.000727	-0.068854	-0.160459	4.764240	5.934668	251937895.000000
-0.049703	-0.284705	2.599702	-0.061348	-0.084999	3.135183	0.722539	-0.000171	3000.000727	-0.069086	-0.159332	4.764440	5.934588	251937895.000000
-0.047130	-0.288182	2.597480	-0.062219	-0.086566	3.137269	0.722411	-0.000171	3000.000727	-0.071260	-0.160027	4.764352	5.934493	251937895.000000
-0.047537	-0.288062	2.595826	-0.058398	-0.086630	3.137669	0.722475	-0.000171	3000.000727	-0.069917	-0.160403	4.764400	5.934572	251937895.000000
-0.048992	-0.285113	2.599087	-0.056168	-0.087549	3.139020	0.721108	-0.000171	3000.000727	-0.071587	-0.160355	4.764256	5.934644	251937895.000000
-0.050878	-0.290524	2.598543	-0.061388	-0.081954	3.140810	0.721060	-0.000171	3000.000727	-0.071012	-0.160730	4.764152	5.934644	251937895.000000
-0.048536	-0.290532	2.601245	-0.061236	-0.083952	3.141106	0.721628	-0.000171	3000.000727	-0.070892	-0.160994	4.764256	5.934676	251937895.000000
-0.046754	-0.296047	2.598655	-0.061587	-0.083089	3.136614	0.722475	-0.000171	3000.000727	-0.069997	-0.160850	4.764192	5.934628	251937895.000000
-0.046834	-0.294201	2.598032	-0.058694	-0.086758	3.136126	0.720932	-0.000171	3000.000727	-0.070412	-0.160746	4.764200	5.934532	251937895.000000
-0.049480	-0.288198	2.597576	-0.058486	-0.079636	3.135863	0.721532	-0.000171	3000.000727	-0.068190	-0.159971	4.764472	5.934469	251937895.000000
-0.053564	-0.286800	2.597176	-0.053906	-0.085878	3.137237	0.721548	-0.000171	3000.000727	-0.069357	-0.161218	4.764288	5.934676	251937895.000000
-0.053028	-0.288758	2.597376	-0.057096	-0.086917	3.138069	0.721868	-0.000171	3000.000727	-0.067903	-0.160698	4.764200	5.934373	251937895.000000
-0.050606	-0.279710	2.596193	-0.058063	-0.087093	3.137509	0.722123	-0.000171	3000.000727	-0.067679	-0.160227	4.763968	5.934556	251937895.000000
-0.055058	-0.290300	2.598152	-0.059685	-0.085751	3.141058	0.722587	-0.000171	3000.000727	-0.067895	-0.160403	4.763593	5.934429	251937895.000000
-0.054339	-0.293122	2.599718	-0.059469	-0.082793	3.140986	0.722307	-0.000171	3000.000727	-0.067719	-0.161114	4.764048	5.934572	251937895.000000
-0.047713	-0.289725	2.597136	-0.060668	-0.087341	3.136782	0.722483	-0.000171	3000.000727	-0.066880	-0.160594	4.764240	5.934540	251937895.000000
-0.047921	-0.286136	2.599207	-0.063610	-0.083704	3.136406	0.723154	-0.000171	3000.000727	-0.066680	-0.159875	4.764432	5.934588	251937895.000000
-0.050774	-0.292019	2.596753	-0.056992	-0.086718	3.136070	0.721955	-0.000171	3000.000727	-0.065817	-0.160554	4.764200	5.934389	251937895.000000
-0.048728	-0.289309	2.598008	-0.063122	-0.094255	3.138029	0.722403	-0.000171	3000.000727	-0.067631	-0.161002	4.764288	5.934628	251937895.000000
-0.047937	-0.289030	2.593316	-0.060812	-0.092057	3.133001	0.721388	-0.000171	3000.000727	-0.068606	-0.160498	4.764048	5.934612	251937895.000000
-0.050407	-0.290300	2.596209	-0.061683	-0.087773	3.141561	0.721812	-0.000171	3000.000727	-0.069805	-0.161633	4.764544	5.934652	251937895.000000
-0.048592	-0.287807	2.598975	-0.057591	-0.082681	3.142896	0.721260	-0.000171	3000.000727	-0.069621	-0.160650	4.764400	5.934620	251937895.000000
-0.050287	-0.287719	2.599063	-0.061084	-0.083904	3.140227	0.722467	-0.000171	3000.000727	-0.069062	-0.160363	4.763992	5.934516	251937895.000000
-0.048744	-0.286496	2.599718	-0.061723	-0.089603	3.137149	0.722235	-0.000171	3000.000727	-0.070436	-0.160331	4.764120	5.934453	251937895.000000
-0.048784	-0.288470	2.596929	-0.056424	-0.084839	3.133729	0.721532	-0.000171	3000.000727	-0.070580	-0.159236	4.763785	5.934684	251937895.000000
-0.046890	-0.286592	2.597200	-0.057119	-0.086134	3.133529	0.721028	-0.000171	3000.000727	-0.069885	-0.160011	4.764128	5.934652	251937895.000000
-0.045355	-0.289341	2.596121	-0.058926	-0.086174	3.134863	0.721836	-0.000171	3000.000727	-0.069861	-0.161186	4.764296	5.934708	251937895.000000
-0.050750	-0.287175	2.597664	-0.056888	-0.086758	3.136974	0.721380	-0.000171	3000.000727	-0.069765	-0.161082	4.764520	5.934596	251937895.000000
-0.045675	-0.286256	2.595762	-0.058806	-0.090242	3.141130	0.722427	-0.000171	3000.000727	-0.071124	-0.160562	4.764496	5.934493	251937895.000000
-0.047729	-0.287023	2.597025	-0.057647	-0.089339	3.141114	0.721644	-0.000171	3000.000727	-0.068438	-0.160411	4.764360	5.934596	251937895.000000
-0.051989	-0.287031	2.597736	-0.062970	-0.088388	3.138412	0.722019	-0.000171	3000.000727	-0.068334	-0.161801	4.764160	5.934485	251937895.000000
-0.051270	-0.290732	2.597480	-0.061324	-0.085751	3.137022	0.722915	-0.000171	3000.000727	-0.066168	-0.159268	4.764024	5.934493	251937895.000000
-0.049943	-0.287431	2.601341	-0.060029	-0.084608	3.132066	0.721340	-0.000171	3000.000727	-0.067727	-0.160906	4.763872	5.934564	251937895.000000
-0.048768	-0.293250	2.599079	-0.061396	-0.085711	3.135919	0.722163	-0.000171	3000.000727	-0.067607	-0.160666	4.763825	5.934564	251937895.000000
-0.049272	-0.292019	2.598735	-0.061100	-0.086957	3.137445	0.722419	-0.000171	3000.000727	-0.066144	-0.160115	4.763801	5.934381	251937895.000000
-0.048944	-0.287303	2.596361	-0.059557	-0.084648	3.138620	0.721923	-0.000171	3000.000727	-0.066384	-0.160067	4.763960	5.934493	251937895.000000
-0.047601	-0.287423	2.597033	-0.065024	-0.085822	3.139579	0.721899	-0.000171	3000.000727	-0.066152	-0.161418	4.763697	5.934469	251937895.000000
-0.049927	-0.287383	2.596313	-0.058942	-0.088388	3.138876	0.722395	-0.000171	3000.000727	-0.066064	-0.160267	4.763801	5.934636	251937895.000000
-0.050399	-0.289549	2.597176	-0.056832	-0.083177	3.134935	0.721995	-0.000171	3000.000727	-0.066864	-0.161154	4.764256	5.934532	251937895.000000
-0.045547	-0.286400	2.598415	-0.063282	-0.087980	3.131858	0.721899	-0.000171	3000.000727	-0.070069	-0.161282	4.764392	5.934548	251937895.000000
-0.044996	-0.288550	2.597888	-0.058063	-0.088332	3.132841	0.722123	-0.000171	3000.000727	-0.068095	-0.160267	4.764480	5.934684	251937895.000000
-0.048608	-0.285832	2.598447	-0.057088	-0.085774	3.136990	0.721923	-0.000171	3000.000727	-0.069589	-0.161506	4.764224	5.934860	251937895.000000
-0.048305	-0.287071	2.600390	-0.056568	-0.085782	3.139419	0.721164	-0.000171	3000.000727	-0.069613	-0.160475	4.764056	5.934700	251937895.000000
-0.050255	-0.285001	2.599302	-0.051980	-0.088844	3.140179	0.721500	-0.000171	3000.000727	-0.070772	-0.160690	4.764304	5.934532	251937895.000000
-0.049999	-0.292187	2.600366	-0.056688	-0.087693	3.142369	0.722435	-0.000171	3000.000727	-0.069309	-0.160602	4.764160	5.934652	251937895.000000
-0.045723	-0.287527	2.598847	-0.056368	-0.086630	3.139020	0.721292	-0.000171	3000.000727	-0.070117	-0.160874	4.764176	5.934532	251937895.000000
-0.049160	-0.286632	2.597888	-0.056184	-0.085159	3.135215	0.721500	-0.000171	3000.000727	-0.070468	-0.161434	4.764160	5.934588	251937895.000000
-0.046842	-0.288294	2.597808	-0.057767	-0.089731	3.132761	0.722243	-0.000171	3000.000727	-0.069118	-0.160411	4.764440	5.934620	251937895.000000
-0.050950	-0.286336	2.599239	-0.052979	-0.085543	3.134392	0.722259	-0.000171	3000.000727	-0.069293	-0.160195	4.764376	5.934652	251937895.000000
-0.048600	-0.287183	2.597248	-0.062179	-0.090362	3.136622	0.722539	-0.000171	3000.000727	-0.067647	-0.159611	4.764216	5.934445	251937895.000000
-0.051853	-0.290604	2.597057	-0.061188	-0.092081	3.137365	0.722059	-0.000171	3000.000727	-0.068822	-0.160754	4.764216	5.934421	251937895.000000
-0.048736	-0.290172	2.597504	-0.056440	-0.092145	3.137797	0.721156	-0.000171	3000.000727	-0.068734	-0.159795	4.763936	5.934500	251937895.000000
-0.051126	-0.287887	2.598327	-0.061667	-0.089987	3.140434	0.721124	-0.000171	3000.000727	-0.067335	-0.161170	4.764016	5.934628	251937895.000000
-0.050447	-0.289149	2.598727	-0.058894	-0.084192	3.138148	0.722171	-0.000171	3000.000727	-0.065609	-0.160898	4.764056	5.934493	251937895.000000
-0.046139	-0.292658	2.598152	-0.056192	-0.082633	3.135998	0.722755	-0.000171	3000.000727	-0.066184	-0.161122	4.764208	5.934596	251937895.000000
-0.051214	-0.292155	2.597544	-0.056720	-0.081091	3.134480	0.722763	-0.000171	3000.000727	-0.066408	-0.160443	4.763737	5.934628	251937895.000000
-0.048512	-0.291387	2.597400	-0.059325	-0.087101	3.138428	0.721939	-0.000171	3000.000727	-0.067391	-0.160858	4.763641	5.934604	251937895.000000
-0.050678	-0.286112	2.598279	-0.056496	-0.086510	3.137381	0.721876	-0.000171	3000.000727	-0.067791	-0.160658	4.763865	5.934516	251937895.000000
-0.048792	-0.287375	2.599862	-0.062187	-0.091681	3.139267	0.720717	-0.000171	3000.000727	-0.068998	-0.161801	4.763857	5.934540	251937895.000000
-0.049304	-0.285856	2.599630	-0.057951	-0.087549	3.139196	0.720117	-0.000171	3000.000727	-0.068478	-0.159923	4.764112	5.934652	251937895.000000
-0.044452	-0.286967	2.597168	-0.059341	-0.089955	3.141761	0.722011	-0.000171	3000.000727	-0.070165	-0.161426	4.764000	5.934700	251937895.000000
-0.052341	-0.283978	2.600429	-0.052843	-0.090890	3.140898	0.722171	-0.000171	3000.000727	-0.069693	-0.160099	4.764296	5.934652	251937895.000000
-0.047609	-0.290260	2.597856	-0.058135	-0.091833	3.138101	0.721955	-0.000171	3000.000727	-0.069997	-0.160746	4.764160	5.934445	251937895.000000
-0.047146	-0.288534	2.597760	-0.060245	-0.086734	3.133721	0.721348	-0.000171	3000.000727	-0.070013	-0.160187	4.764576	5.934708	251937895.000000
-0.045803	-0.288262	2.598016	-0.061747	-0.088644	3.135447	0.721060	-0.000171	3000.000727	-0.070948	-0.160411	4.764768	5.934668	251937895.000000
-0.039688	-0.283283	2.599127	-0.061412	-0.093072	3.136646	0.721644	-0.000171	3000.000727	-0.069749	-0.160914	4.764504	5.934572	251937895.000000
-0.046722	-0.285337	2.597480	-0.058326	-0.087757	3.137701	0.720509	-0.000171	3000.000727	-0.069278	-0.160251	4.764160	5.934532	251937895.000000
-0.050966	-0.290013	2.599678	-0.056200	-0.090506	3.142505	0.721947	-0.000171	3000.000727	-0.069573	-0.160427	4.764392	5.934548	251937895.000000
